filename,xmin,ymin,xmax,ymax,class
1478898017245516516.jpg,898,540,1268,656,truck
1478898017245516516.jpg,958,558,1128,720,car
1478898017245516516.jpg,974,568,1060,714,car
1478898017245516516.jpg,1040,588,1272,756,car
1478898017245516516.jpg,1072,510,1096,526,trafficLight
1478898017245516516.jpg,1074,510,1096,532,trafficLight
1478898017245516516.jpg,1324,404,1354,460,trafficLight
1478898017245516516.jpg,1326,408,1350,454,trafficLight
1478898017245516516.jpg,1492,554,1540,680,pedestrian
1478898017245516516.jpg,1492,556,1554,676,pedestrian
1478898017245516516.jpg,1740,562,1800,648,biker
1478898841043088207.jpg,562,500,766,690,truck
1478898841043088207.jpg,1188,656,1404,732,car
1478898841043088207.jpg,1720,656,1892,714,car
1478897519079454136.jpg,204,532,360,688,truck
1478897519079454136.jpg,220,550,348,656,truck
1478897519079454136.jpg,368,572,436,640,car
1478897519079454136.jpg,420,582,498,642,car
1478897519079454136.jpg,478,576,554,652,car
1478897519079454136.jpg,544,590,596,662,car
1478897519079454136.jpg,562,592,720,720,car
1478898605672299667.jpg,0,582,218,754,car
1478898605672299667.jpg,42,588,222,730,car
1478898605672299667.jpg,204,578,334,742,car
1478898605672299667.jpg,224,612,336,726,car
1478898605672299667.jpg,306,496,396,726,truck
1478898605672299667.jpg,324,524,406,710,truck
1478898605672299667.jpg,672,444,890,720,truck
1478898605672299667.jpg,942,600,1250,712,car
1478898605672299667.jpg,944,602,1254,698,car
1478898605672299667.jpg,1254,502,1766,826,car
1478900954245546101.jpg,446,642,490,682,car
1478900954245546101.jpg,484,644,558,692,car
1478900954245546101.jpg,566,640,654,688,car
1478900954245546101.jpg,696,630,796,690,car
1478900954245546101.jpg,762,522,1212,924,car
1478900954245546101.jpg,872,442,910,514,trafficLight
1478900954245546101.jpg,1138,594,1264,740,car
1478900954245546101.jpg,1282,590,1372,700,car
1478900954245546101.jpg,1304,618,1352,684,car
1478900954245546101.jpg,1350,342,1738,770,truck
1478900954245546101.jpg,1732,608,1778,674,pedestrian
1478900954245546101.jpg,1742,612,1786,720,car
1478900954245546101.jpg,1778,574,1820,688,pedestrian
1478900954245546101.jpg,1824,564,1874,666,pedestrian
1478897892703398715.jpg,56,600,230,720,car
1478897892703398715.jpg,58,608,234,722,car
1478897892703398715.jpg,290,602,438,692,car
1478897892703398715.jpg,450,610,570,688,car
1478897892703398715.jpg,454,604,582,678,car
1478897892703398715.jpg,564,598,660,658,car
1478897892703398715.jpg,700,604,782,664,car
1478897892703398715.jpg,782,310,1696,732,truck
1478897892703398715.jpg,792,346,832,380,trafficLight
1478897892703398715.jpg,936,342,982,394,trafficLight
1478897892703398715.jpg,1698,544,1914,1184,car
1478897892703398715.jpg,1706,544,1916,1072,car
1478020275697763196.jpg,92,450,130,504,trafficLight
1478020275697763196.jpg,312,482,1120,772,truck
1478020275697763196.jpg,716,416,746,474,trafficLight
1478020275697763196.jpg,1234,414,1274,488,trafficLight
1478020845211079662.jpg,0,578,26,652,car
1478020845211079662.jpg,48,544,94,632,biker
1478020845211079662.jpg,64,540,238,640,car
1478020845211079662.jpg,226,570,284,610,car
1478020845211079662.jpg,266,548,378,628,car
1478020845211079662.jpg,704,294,750,392,trafficLight
1478020845211079662.jpg,726,294,760,368,trafficLight
1478020845211079662.jpg,728,516,1240,904,car
1478020845211079662.jpg,958,294,1002,372,trafficLight
1478020845211079662.jpg,1208,316,1258,404,trafficLight
1478020845211079662.jpg,1360,544,1464,590,car
1478020845211079662.jpg,1404,436,1910,902,car
1478020845211079662.jpg,1422,418,1468,502,trafficLight
1478020845211079662.jpg,1428,424,1460,484,trafficLight
1478897694464816040.jpg,522,610,608,678,car
1478897694464816040.jpg,550,544,716,664,truck
1478897694464816040.jpg,1304,608,1820,762,car
1478900472647316881.jpg,618,590,696,658,truck
1478900472647316881.jpg,632,594,688,646,truck
1478900472647316881.jpg,814,608,852,644,car
1478900472647316881.jpg,814,608,870,644,car
1478900472647316881.jpg,866,612,922,664,car
1478900472647316881.jpg,916,590,972,652,car
1478900472647316881.jpg,974,606,1044,650,car
1478900472647316881.jpg,1636,562,1674,652,pedestrian
1478898130358883752.jpg,0,370,228,670,truck
1478898130358883752.jpg,516,604,546,674,pedestrian
1478898130358883752.jpg,522,596,548,674,pedestrian
1478898130358883752.jpg,552,594,582,674,pedestrian
1478898130358883752.jpg,558,594,590,680,pedestrian
1478898130358883752.jpg,616,598,644,656,pedestrian
1478898130358883752.jpg,768,596,802,652,biker
1478898130358883752.jpg,770,602,802,658,biker
1478898130358883752.jpg,894,564,946,680,biker
1478898130358883752.jpg,986,584,1082,654,car
1478898130358883752.jpg,1160,590,1182,638,pedestrian
1478898130358883752.jpg,1166,592,1184,638,pedestrian
1478898130358883752.jpg,1324,544,1374,696,pedestrian
1478898130358883752.jpg,0,370,228,670,truck
1478898130358883752.jpg,516,604,546,674,pedestrian
1478898130358883752.jpg,522,596,548,674,pedestrian
1478898130358883752.jpg,552,594,582,674,pedestrian
1478898130358883752.jpg,558,594,590,680,pedestrian
1478898130358883752.jpg,616,598,644,656,pedestrian
1478898130358883752.jpg,768,596,802,652,biker
1478898130358883752.jpg,770,602,802,658,biker
1478898130358883752.jpg,894,564,946,680,biker
1478898130358883752.jpg,986,584,1082,654,car
1478898130358883752.jpg,1160,590,1182,638,pedestrian
1478898130358883752.jpg,1166,592,1184,638,pedestrian
1478898130358883752.jpg,1324,544,1374,696,pedestrian
1478897915554676172.jpg,0,548,118,1018,car
1478897915554676172.jpg,368,614,482,676,car
1478897915554676172.jpg,796,600,866,662,car
1478897915554676172.jpg,1026,576,1102,682,biker
1478901077642223655.jpg,472,614,610,696,car
1478901077642223655.jpg,494,562,650,644,truck
1478901077642223655.jpg,724,592,814,664,car
1478901077642223655.jpg,866,594,972,654,car
1478901077642223655.jpg,872,594,976,668,car
1478901077642223655.jpg,996,598,1246,760,car
1478020253199038932.jpg,214,584,368,664,car
1478020253199038932.jpg,490,556,592,646,car
1478020253199038932.jpg,594,208,654,344,trafficLight
1478020253199038932.jpg,600,210,670,364,trafficLight
1478020253199038932.jpg,1118,516,1222,648,car
1478020253199038932.jpg,1118,516,1230,652,truck
1478020253199038932.jpg,1216,68,1274,176,trafficLight
1478020253199038932.jpg,1226,56,1272,162,trafficLight
1478020253199038932.jpg,1446,284,1508,408,trafficLight
1478896547314578307.jpg,806,584,886,664,car
1478896547314578307.jpg,906,562,988,648,car
1478896547314578307.jpg,912,566,986,646,car
1478896547314578307.jpg,1006,554,1136,668,car
1478896547314578307.jpg,1012,548,1122,652,truck
1478901406707009151.jpg,0,600,140,660,truck
1478901406707009151.jpg,0,628,86,740,car
1478901406707009151.jpg,0,630,82,696,car
1478901406707009151.jpg,212,622,302,674,car
1478901406707009151.jpg,244,218,296,340,trafficLight
1478901406707009151.jpg,306,618,378,668,car
1478901406707009151.jpg,306,618,402,676,car
1478901406707009151.jpg,478,88,568,234,trafficLight
1478901406707009151.jpg,562,618,618,668,car
1478901406707009151.jpg,584,614,670,688,car
1478901406707009151.jpg,602,604,686,716,car
1478901406707009151.jpg,628,578,910,814,car
1478901406707009151.jpg,738,446,770,498,trafficLight
1478901406707009151.jpg,738,450,764,492,trafficLight
1478901406707009151.jpg,826,486,854,534,trafficLight
1478901406707009151.jpg,828,488,860,526,trafficLight
1478901406707009151.jpg,904,594,960,670,car
1478901406707009151.jpg,928,610,1020,678,car
1478901406707009151.jpg,1002,602,1068,716,car
1478901406707009151.jpg,1034,426,1068,480,trafficLight
1478901406707009151.jpg,1044,432,1064,478,trafficLight
1478901406707009151.jpg,1046,550,1332,772,car
1478901406707009151.jpg,1052,550,1330,770,car
1478901406707009151.jpg,1336,548,1360,586,trafficLight
1478901406707009151.jpg,1360,546,1376,582,trafficLight
1478901406707009151.jpg,1518,630,1658,694,car
1478901406707009151.jpg,1632,624,1756,692,car
1478901406707009151.jpg,1650,596,1912,834,car
1478020439203467313.jpg,32,8,242,196,trafficLight
1478020439203467313.jpg,108,594,212,648,car
1478020439203467313.jpg,254,554,424,636,car
1478020439203467313.jpg,458,560,640,658,car
1478020439203467313.jpg,714,564,786,626,car
1478020439203467313.jpg,730,564,798,626,car
1478020439203467313.jpg,812,566,878,620,car
1478020439203467313.jpg,818,556,882,632,car
1478020439203467313.jpg,1070,0,1120,68,trafficLight
1478020439203467313.jpg,1074,402,1098,464,trafficLight
1478020439203467313.jpg,1238,402,1268,450,trafficLight
1478020439203467313.jpg,1380,466,1408,518,trafficLight
1478020439203467313.jpg,1516,34,1562,142,trafficLight
1478020439203467313.jpg,1634,530,1680,614,pedestrian
1478020439203467313.jpg,1648,546,1692,610,pedestrian
1478020439203467313.jpg,1820,530,1882,652,biker
1478020439203467313.jpg,1892,528,1914,628,pedestrian
1478899515736405579.jpg,0,576,238,672,truck
1478899515736405579.jpg,140,606,192,698,pedestrian
1478899515736405579.jpg,146,610,188,710,pedestrian
1478899515736405579.jpg,324,592,366,688,pedestrian
1478899515736405579.jpg,642,164,710,266,trafficLight
1478899515736405579.jpg,926,582,1150,680,car
1478899515736405579.jpg,1132,362,1186,468,trafficLight
1478899515736405579.jpg,1146,368,1178,444,trafficLight
1478899515736405579.jpg,1246,552,1302,698,pedestrian
1478899515736405579.jpg,1400,542,1452,698,pedestrian
1478899515736405579.jpg,1544,540,1634,748,pedestrian
1478899515736405579.jpg,1552,536,1618,748,pedestrian
1478899515736405579.jpg,1730,500,1850,754,pedestrian
1478898700506793692.jpg,876,596,910,650,biker
1478900952530728229.jpg,492,628,556,672,car
1478900952530728229.jpg,508,470,1170,1080,car
1478900952530728229.jpg,1044,580,1172,750,car
1478900952530728229.jpg,1130,596,1234,708,car
1478900952530728229.jpg,1132,608,1232,702,car
1478900952530728229.jpg,1342,158,1914,824,truck
1478897122032341716.jpg,230,524,368,692,truck
1478897122032341716.jpg,354,590,508,664,car
1478897122032341716.jpg,612,544,636,594,trafficLight
1478897122032341716.jpg,720,600,792,654,car
1478897122032341716.jpg,722,606,776,654,car
1478897122032341716.jpg,814,598,862,650,car
1478897122032341716.jpg,948,532,972,568,trafficLight
1478897122032341716.jpg,952,530,976,578,trafficLight
1478897122032341716.jpg,994,596,1080,716,car
1478897122032341716.jpg,1036,586,1164,744,car
1478897122032341716.jpg,1038,592,1170,746,car
1478897122032341716.jpg,1130,388,1646,840,car
1478897952116466662.jpg,378,498,494,630,truck
1478897952116466662.jpg,902,548,1094,644,car
1478897952116466662.jpg,1080,536,1138,718,pedestrian
1478897952116466662.jpg,1296,484,1654,610,car
1478899147826809942.jpg,324,488,370,568,trafficLight
1478899147826809942.jpg,328,500,354,546,trafficLight
1478899147826809942.jpg,492,602,616,660,car
1478899147826809942.jpg,676,602,784,672,car
1478899147826809942.jpg,684,604,786,674,car
1478899147826809942.jpg,818,598,916,668,car
1478899147826809942.jpg,878,594,960,660,car
1478899147826809942.jpg,888,596,954,660,car
1478899147826809942.jpg,924,358,956,414,trafficLight
1478899147826809942.jpg,930,374,954,414,trafficLight
1478899147826809942.jpg,962,526,1086,678,truck
1478899147826809942.jpg,964,532,1094,676,car
1478899147826809942.jpg,1070,582,1136,650,car
1478899147826809942.jpg,1086,354,1122,424,trafficLight
1478899147826809942.jpg,1088,354,1116,412,trafficLight
1478899147826809942.jpg,1210,584,1282,638,car
1478899147826809942.jpg,1270,584,1308,650,biker
1478899147826809942.jpg,1338,470,1380,556,trafficLight
1478899147826809942.jpg,1348,484,1372,530,trafficLight
1478899147826809942.jpg,1418,570,1644,658,car
1478899147826809942.jpg,1600,328,1674,454,trafficLight
1478899147826809942.jpg,1618,358,1664,446,trafficLight
1478899147826809942.jpg,324,488,370,568,trafficLight
1478899147826809942.jpg,328,500,354,546,trafficLight
1478899147826809942.jpg,492,602,616,660,car
1478899147826809942.jpg,676,602,784,672,car
1478899147826809942.jpg,684,604,786,674,car
1478899147826809942.jpg,818,598,916,668,car
1478899147826809942.jpg,878,594,960,660,car
1478899147826809942.jpg,888,596,954,660,car
1478899147826809942.jpg,924,358,956,414,trafficLight
1478899147826809942.jpg,930,374,954,414,trafficLight
1478899147826809942.jpg,962,526,1086,678,truck
1478899147826809942.jpg,964,532,1094,676,car
1478899147826809942.jpg,1070,582,1136,650,car
1478899147826809942.jpg,1086,354,1122,424,trafficLight
1478899147826809942.jpg,1088,354,1116,412,trafficLight
1478899147826809942.jpg,1210,584,1282,638,car
1478899147826809942.jpg,1270,584,1308,650,biker
1478899147826809942.jpg,1338,470,1380,556,trafficLight
1478899147826809942.jpg,1348,484,1372,530,trafficLight
1478899147826809942.jpg,1418,570,1644,658,car
1478899147826809942.jpg,1600,328,1674,454,trafficLight
1478899147826809942.jpg,1618,358,1664,446,trafficLight
1478898194343525392.jpg,240,588,290,720,pedestrian
1478898194343525392.jpg,432,600,602,688,car
1478898194343525392.jpg,540,582,610,760,pedestrian
1478898194343525392.jpg,580,588,642,744,car
1478898194343525392.jpg,816,568,1090,678,car
1478898194343525392.jpg,976,574,1174,662,car
1478898194343525392.jpg,1026,598,1078,750,pedestrian
1478898194343525392.jpg,1060,560,1122,746,pedestrian
1478898194343525392.jpg,1074,568,1274,662,car
1478898194343525392.jpg,1452,554,1628,766,biker
1478897900700175261.jpg,84,610,276,704,car
1478897900700175261.jpg,328,624,394,674,car
1478897900700175261.jpg,386,568,838,738,car
1478897900700175261.jpg,792,346,830,420,trafficLight
1478897900700175261.jpg,934,342,980,422,trafficLight
1478897900700175261.jpg,1214,454,1260,536,trafficLight
1478897900700175261.jpg,1464,564,1542,660,biker
1478897900700175261.jpg,1524,572,1794,678,car
1478897900700175261.jpg,1708,554,1914,1142,car
1478899934492176935.jpg,298,626,446,728,car
1478899934492176935.jpg,312,642,434,730,car
1478899934492176935.jpg,442,634,522,712,car
1478899934492176935.jpg,496,606,632,714,car
1478899934492176935.jpg,516,614,626,714,car
1478899934492176935.jpg,652,640,690,672,car
1478899934492176935.jpg,686,620,730,662,truck
1478899934492176935.jpg,694,598,930,792,car
1478899934492176935.jpg,1298,544,1326,612,pedestrian
1478899934492176935.jpg,1298,552,1328,614,pedestrian
1478899072986962606.jpg,704,288,738,362,trafficLight
1478899072986962606.jpg,708,566,770,616,car
1478899072986962606.jpg,764,572,872,656,car
1478899072986962606.jpg,806,530,846,568,car
1478899072986962606.jpg,830,578,1088,678,car
1478899072986962606.jpg,1018,434,1052,504,trafficLight
1478899072986962606.jpg,1344,464,1824,702,truck
1478899072986962606.jpg,1356,486,1818,692,car
1478900996519895496.jpg,332,618,420,676,car
1478900996519895496.jpg,722,600,780,660,car
1478900996519895496.jpg,726,600,788,660,car
1478900996519895496.jpg,774,530,888,622,truck
1478900996519895496.jpg,780,598,952,732,car
1478899635707169088.jpg,650,590,714,646,car
1478899635707169088.jpg,790,594,882,658,car
1478899635707169088.jpg,1012,558,1038,656,pedestrian
1478899635707169088.jpg,1020,192,1918,842,truck
1478899635707169088.jpg,1184,2,1808,1196,pedestrian
1478899635707169088.jpg,1234,0,1654,1196,pedestrian
1478899635707169088.jpg,1868,480,1916,662,pedestrian
1478898265754470342.jpg,466,460,920,886,car
1478898265754470342.jpg,822,462,846,510,trafficLight
1478898265754470342.jpg,874,492,900,546,trafficLight
1478898265754470342.jpg,966,576,1176,670,car
1478898265754470342.jpg,992,490,1018,538,trafficLight
1478898265754470342.jpg,1004,550,1056,688,biker
1478898265754470342.jpg,1218,366,1252,438,trafficLight
1478898672512589619.jpg,738,634,780,668,car
1478898672512589619.jpg,742,636,786,668,car
1478898672512589619.jpg,792,532,814,562,trafficLight
1478898672512589619.jpg,792,532,814,564,trafficLight
1478898672512589619.jpg,806,628,854,664,car
1478898672512589619.jpg,866,574,884,602,trafficLight
1478898672512589619.jpg,934,570,956,604,trafficLight
1478898672512589619.jpg,936,570,956,602,trafficLight
1478898672512589619.jpg,972,582,1016,676,biker
1478901022798825198.jpg,450,566,612,710,car
1478901022798825198.jpg,612,586,694,666,car
1478901022798825198.jpg,740,604,794,658,car
1478901022798825198.jpg,742,576,802,650,truck
1478896986066481982.jpg,286,576,382,638,car
1478896986066481982.jpg,612,582,680,646,car
1478896986066481982.jpg,686,590,828,710,car
1478896986066481982.jpg,868,566,908,666,biker
1478896986066481982.jpg,874,582,918,678,biker
1478896986066481982.jpg,926,560,1064,674,car
1478896986066481982.jpg,1046,558,1282,738,car
1478898172634319536.jpg,216,620,320,702,car
1478898172634319536.jpg,602,602,634,682,biker
1478896231391739339.jpg,132,600,168,706,biker
1478896231391739339.jpg,140,618,166,694,biker
1478896231391739339.jpg,182,618,218,716,biker
1478732096147449810.jpg,158,548,340,648,car
1478732096147449810.jpg,316,558,438,630,car
1478732096147449810.jpg,336,482,1200,1114,car
1478732096147449810.jpg,420,542,502,630,truck
1478732096147449810.jpg,440,540,504,624,car
1478732096147449810.jpg,580,230,618,318,trafficLight
1478732096147449810.jpg,842,234,888,332,trafficLight
1478732096147449810.jpg,1264,388,1292,468,trafficLight
1478732096147449810.jpg,1266,400,1292,446,trafficLight
1478732096147449810.jpg,1766,4,1846,160,trafficLight
1478020977720583269.jpg,2,204,516,956,car
1478020977720583269.jpg,2,210,500,952,truck
1478020977720583269.jpg,654,482,1268,994,car
1478020977720583269.jpg,656,318,694,404,trafficLight
1478020977720583269.jpg,664,318,694,364,trafficLight
1478020977720583269.jpg,894,248,928,328,trafficLight
1478020977720583269.jpg,1220,412,1258,464,trafficLight
1478020977720583269.jpg,1222,526,1272,642,biker
1478020977720583269.jpg,1330,532,1510,626,car
1478020977720583269.jpg,1330,554,1492,618,car
1478020977720583269.jpg,1402,500,1916,916,car
1478020977720583269.jpg,1866,224,1916,322,trafficLight
1478020977720583269.jpg,1876,220,1918,270,trafficLight
